seed,family,noise,method,length_scale,rmse,mae,decision_agreement,missed_exceedance,tp,fn,fp,tn,prevalence,recall,precision,false_positive_rate,balanced_accuracy
13,local_defect,0.003,evidence_gated,0.16,0.0036850319487883587,0.0022366278544506124,0.992,0.03333333333333333,29,1,4,591,0.048,0.9666666666666667,0.8787878787878788,0.0067226890756302525,0.9799719887955183
13,local_defect,0.008,uncertainty_only,0.16,0.007243149629499357,0.005531788907761452,0.9904,0.0,30,0,6,589,0.048,1.0,0.8333333333333334,0.010084033613445379,0.9949579831932773
13,local_defect,0.008,two_sided_straddle,0.16,0.00663145776254591,0.0052156237050908945,0.9968,0.0,30,0,2,593,0.048,1.0,0.9375,0.0033613445378151263,0.9983193277310924
13,local_defect,0.008,evidence_gated,0.16,0.005655067388811989,0.0045406755701882405,0.9888,0.0,30,0,7,588,0.048,1.0,0.8108108108108109,0.011764705882352941,0.9941176470588236
13,mixed,0.003,uncertainty_only,0.16,0.00465805267926908,0.0031743757423015537,0.9808,0.3793103448275862,18,11,1,595,0.0464,0.6206896551724138,0.9473684210526315,0.0016778523489932886,0.8095059014117103
13,mixed,0.003,two_sided_straddle,0.16,0.005458537447600633,0.003822490270358965,0.9808,0.3103448275862069,20,9,3,593,0.0464,0.6896551724137931,0.8695652173913043,0.0050335570469798654,0.8423108076834067
13,mixed,0.003,evidence_gated,0.16,0.004987473535392641,0.0035735416104607557,0.9872,0.10344827586206896,26,3,5,591,0.0464,0.896551724137931,0.8387096774193549,0.008389261744966443,0.9440812311964824
13,mixed,0.008,uncertainty_only,0.16,0.006521704910832025,0.0050293197575255084,0.9696,0.3448275862068966,19,10,9,587,0.0464,0.6551724137931034,0.6785714285714286,0.015100671140939598,0.8200358713260819
13,mixed,0.008,two_sided_straddle,0.16,0.008107492924355857,0.006560265648993648,0.9696,0.3793103448275862,18,11,8,588,0.0464,0.6206896551724138,0.6923076923076923,0.013422818791946308,0.8036334181902338
13,mixed,0.008,evidence_gated,0.16,0.007146478888963141,0.005642975466027451,0.9776,0.3103448275862069,20,9,5,591,0.0464,0.6896551724137931,0.8,0.008389261744966443,0.8406329553344134
14,smooth,0.003,uncertainty_only,0.16,0.0028447011113701655,0.0022813475043172225,0.992,0.16666666666666666,20,4,1,600,0.0384,0.8333333333333334,0.9523809523809523,0.0016638935108153079,0.9158347199112591
14,smooth,0.003,two_sided_straddle,0.16,0.002933399566638383,0.002395320350426391,0.992,0.16666666666666666,20,4,1,600,0.0384,0.8333333333333334,0.9523809523809523,0.0016638935108153079,0.9158347199112591
14,smooth,0.003,evidence_gated,0.16,0.002658794619740277,0.0021439513370221258,0.9904,0.20833333333333334,19,5,1,600,0.0384,0.7916666666666666,0.95,0.0016638935108153079,0.8950013865779256
14,smooth,0.008,uncertainty_only,0.16,0.006048858631052114,0.004617462261180914,0.984,0.375,15,9,1,600,0.0384,0.625,0.9375,0.0016638935108153079,0.8116680532445923
14,smooth,0.008,two_sided_straddle,0.16,0.006358709678109943,0.004919313991644111,0.9792,0.16666666666666666,20,4,9,592,0.0384,0.8333333333333334,0.6896551724137931,0.014975041597337771,0.9091791458679979
14,smooth,0.008,evidence_gated,0.16,0.006077233336752199,0.004854761724717345,0.9856,0.125,21,3,6,595,0.0384,0.875,0.7777777777777778,0.009983361064891847,0.9325083194675541
14,waviness,0.003,uncertainty_only,0.16,0.008459779814721548,0.006226075401341332,0.9296,0.6949152542372882,18,41,3,563,0.0944,0.3050847457627119,0.8571428571428571,0.00530035335689046,0.6498921962029107
14,waviness,0.003,two_sided_straddle,0.16,0.011893927096295937,0.008324204286598337,0.9472,0.5254237288135594,28,31,2,564,0.0944,0.4745762711864407,0.9333333333333333,0.0035335689045936395,0.7355213511409235
14,waviness,0.003,evidence_gated,0.16,0.009578464106161895,0.0070285853879684425,0.9536,0.3898305084745763,36,23,6,560,0.0944,0.6101694915254238,0.8571428571428571,0.01060070671378092,0.7997843924058214
14,waviness,0.008,uncertainty_only,0.16,0.011069814596884968,0.008558437660643571,0.9216,0.7627118644067796,14,45,4,562,0.0944,0.23728813559322035,0.7777777777777778,0.007067137809187279,0.6151104988920165
14,waviness,0.008,two_sided_straddle,0.16,0.012841083528606178,0.009902598601120248,0.9296,0.6610169491525424,20,39,5,561,0.0944,0.3389830508474576,0.8,0.0088339222614841,0.6650745642929867
14,waviness,0.008,evidence_gated,0.16,0.011802213979802013,0.008799270403388465,0.9328,0.559322033898305,26,33,9,557,0.0944,0.4406779661016949,0.7428571428571429,0.015901060070671377,0.7123884530155118
14,local_defect,0.003,uncertainty_only,0.16,0.0033442496650358503,0.0024688095663031495,0.9968,0.1,9,1,1,614,0.016,0.9,0.9,0.0016260162601626016,0.9491869918699187
14,local_defect,0.003,two_sided_straddle,0.16,0.0028974224335706813,0.0023076987717817275,0.9984,0.0,10,0,1,614,0.016,1.0,0.9090909090909091,0.0016260162601626016,0.9991869918699188
14,local_defect,0.003,evidence_gated,0.16,0.0025030734461868385,0.0019349727589031637,0.9984,0.0,10,0,1,614,0.016,1.0,0.9090909090909091,0.0016260162601626016,0.9991869918699188
14,local_defect,0.008,uncertainty_only,0.16,0.005970088297980459,0.004719817714173803,0.992,0.1,9,1,4,611,0.016,0.9,0.6923076923076923,0.0065040650406504065,0.9467479674796748
14,local_defect,0.008,two_sided_straddle,0.16,0.006016798466510984,0.004625317581110435,0.992,0.4,6,4,1,614,0.016,0.6,0.8571428571428571,0.0016260162601626016,0.7991869918699187
14,local_defect,0.008,evidence_gated,0.16,0.00543559514675697,0.004372376217128345,0.9952,0.0,10,0,3,612,0.016,1.0,0.7692307692307693,0.004878048780487805,0.9975609756097561
14,mixed,0.003,uncertainty_only,0.16,0.004070750170424995,0.0031256081852912986,0.9872,0.5384615384615384,6,7,1,611,0.0208,0.46153846153846156,0.8571428571428571,0.0016339869281045752,0.7299522373051786
14,mixed,0.003,two_sided_straddle,0.16,0.004631946344963522,0.0036717238010037043,0.9904,0.0,13,0,6,606,0.0208,1.0,0.6842105263157895,0.00980392156862745,0.9950980392156863
14,mixed,0.003,evidence_gated,0.16,0.004683345515529832,0.0036123484591721678,0.9872,0.15384615384615385,11,2,6,606,0.0208,0.8461538461538461,0.6470588235294118,0.00980392156862745,0.9181749622926094
14,mixed,0.008,uncertainty_only,0.16,0.006462771156125948,0.005188517840277359,0.984,0.5384615384615384,6,7,3,609,0.0208,0.46153846153846156,0.6666666666666666,0.004901960784313725,0.728318250377074
14,mixed,0.008,two_sided_straddle,0.16,0.007739516271342855,0.006048151487413941,0.9824,0.38461538461538464,8,5,6,606,0.0208,0.6153846153846154,0.5714285714285714,0.00980392156862745,0.802790346907994
14,mixed,0.008,evidence_gated,0.16,0.0067085065602712594,0.005305876414114226,0.9856,0.46153846153846156,7,6,3,609,0.0208,0.5384615384615384,0.7,0.004901960784313725,0.7667797888386123
0,smooth,0.003,uncertainty_only,0.24,0.0025213129419019596,0.002030838468328352,0.9968,0.05263157894736842,18,1,1,605,0.0304,0.9473684210526315,0.9473684210526315,0.0016501650165016502,0.972859128018065
0,smooth,0.003,two_sided_straddle,0.24,0.003472145057005018,0.002739063939648243,0.9984,0.0,19,0,1,605,0.0304,1.0,0.95,0.0016501650165016502,0.9991749174917492
0,smooth,0.003,evidence_gated,0.24,0.0028580274561895054,0.002309516718670877,1.0,0.0,19,0,0,606,0.0304,1.0,1.0,0.0,1.0
0,smooth,0.008,uncertainty_only,0.24,0.006370531381644408,0.004953802371896892,0.9872,0.10526315789473684,17,2,6,600,0.0304,0.8947368421052632,0.7391304347826086,0.009900990099009901,0.9424179260031267
0,smooth,0.008,two_sided_straddle,0.24,0.005460976063315172,0.004415070280051411,0.9856,0.15789473684210525,16,3,6,600,0.0304,0.8421052631578947,0.7272727272727273,0.009900990099009901,0.9161021365294424
0,smooth,0.008,evidence_gated,0.24,0.006085789602242353,0.004908838573258125,0.984,0.21052631578947367,15,4,6,600,0.0304,0.7894736842105263,0.7142857142857143,0.009900990099009901,0.8897863470557582
0,waviness,0.003,uncertainty_only,0.24,0.005857405365136395,0.004472277446809677,0.9424,0.4864864864864865,38,36,0,551,0.1184,0.5135135135135135,1.0,0.0,0.7567567567567568
0,waviness,0.003,two_sided_straddle,0.24,0.010205902023324071,0.007470531535680257,0.9488,0.35135135135135137,48,26,6,545,0.1184,0.6486486486486487,0.8888888888888888,0.010889292196007259,0.8188796782263208
0,waviness,0.003,evidence_gated,0.24,0.010623254156761332,0.007241013789543921,0.9536,0.33783783783783783,49,25,4,547,0.1184,0.6621621621621622,0.9245283018867925,0.007259528130671506,0.8274513170157454
0,waviness,0.008,uncertainty_only,0.24,0.009703010364422348,0.0076234277914208805,0.9184,0.581081081081081,31,43,8,543,0.1184,0.4189189189189189,0.7948717948717948,0.014519056261343012,0.702199931328788
0,waviness,0.008,two_sided_straddle,0.24,0.01390059209303817,0.010334117163735761,0.928,0.527027027027027,35,39,6,545,0.1184,0.47297297297297297,0.8536585365853658,0.010889292196007259,0.7310418403884829
0,waviness,0.008,evidence_gated,0.24,0.013020528761392874,0.009786853949779795,0.9312,0.47297297297297297,39,35,8,543,0.1184,0.527027027027027,0.8297872340425532,0.014519056261343012,0.756253985382842
0,local_defect,0.003,uncertainty_only,0.24,0.0035211114210569735,0.002287002637242142,0.9984,1.0,0,1,0,624,0.0016,0.0,0.0,0.0,0.5
0,local_defect,0.003,two_sided_straddle,0.24,0.005758963830218037,0.0026230900006012415,0.9984,1.0,0,1,0,624,0.0016,0.0,0.0,0.0,0.5
0,local_defect,0.003,evidence_gated,0.24,0.004509243552450777,0.0025283863076798916,0.9984,1.0,0,1,0,624,0.0016,0.0,0.0,0.0,0.5
0,local_defect,0.008,uncertainty_only,0.24,0.006096151516392062,0.004711405596260918,0.9952,0.0,1,0,3,621,0.0016,1.0,0.25,0.004807692307692308,0.9975961538461539
0,local_defect,0.008,two_sided_straddle,0.24,0.006364018257224543,0.004839015890444995,0.9984,1.0,0,1,0,624,0.0016,0.0,0.0,0.0,0.5
0,local_defect,0.008,evidence_gated,0.24,0.006837698442958907,0.005158719636445419,0.9984,1.0,0,1,0,624,0.0016,0.0,0.0,0.0,0.5
0,mixed,0.003,uncertainty_only,0.24,0.0037654933943030303,0.00249834453310129,0.9872,0.15,17,3,5,600,0.032,0.85,0.7727272727272727,0.008264462809917356,0.9208677685950413
0,mixed,0.003,two_sided_straddle,0.24,0.0058111181387611975,0.004164008517744025,0.9888,0.15,17,3,4,601,0.032,0.85,0.8095238095238095,0.006611570247933884,0.921694214876033
0,mixed,0.003,evidence_gated,0.24,0.003952850598637116,0.0030724786164462296,0.9872,0.2,16,4,4,601,0.032,0.8,0.8,0.006611570247933884,0.8966942148760331
0,mixed,0.008,uncertainty_only,0.24,0.007178569080642149,0.0055721195371955115,0.976,0.35,13,7,8,597,0.032,0.65,0.6190476190476191,0.013223140495867768,0.818388429752066
0,mixed,0.008,two_sided_straddle,0.24,0.008386194258014013,0.006773796888413863,0.9824,0.2,16,4,7,598,0.032,0.8,0.6956521739130435,0.011570247933884297,0.8942148760330579
0,mixed,0.008,evidence_gated,0.24,0.010100470870424679,0.007962749137968662,0.9808,0.25,15,5,7,598,0.032,0.75,0.6818181818181818,0.011570247933884297,0.8692148760330578
1,smooth,0.003,uncertainty_only,0.24,0.002787210776024231,0.0022869593223173498,0.9888,0.03225806451612903,30,1,6,588,0.0496,0.967741935483871,0.8333333333333334,0.010101010101010102,0.9788204626914305
1,smooth,0.003,two_sided_straddle,0.24,0.0035557108763286994,0.0027793246076000698,0.9872,0.03225806451612903,30,1,7,587,0.0496,0.967741935483871,0.8108108108108109,0.011784511784511785,0.9779787118496797
1,smooth,0.003,evidence_gated,0.24,0.0031004735812407854,0.0023866437282240765,0.992,0.03225806451612903,30,1,4,590,0.0496,0.967741935483871,0.8823529411764706,0.006734006734006734,0.9805039643749321
1,smooth,0.008,uncertainty_only,0.24,0.006117096339473921,0.004946985185034637,0.9616,0.5806451612903226,13,18,6,588,0.0496,0.41935483870967744,0.6842105263157895,0.010101010101010102,0.7046269143043337
1,smooth,0.008,two_sided_straddle,0.24,0.005451697441312639,0.004412211878007973,0.9872,0.12903225806451613,27,4,4,590,0.0496,0.8709677419354839,0.8709677419354839,0.006734006734006734,0.9321168676007385
1,smooth,0.008,evidence_gated,0.24,0.006863783133797486,0.005422015618901329,0.9856,0.16129032258064516,26,5,4,590,0.0496,0.8387096774193549,0.8666666666666667,0.006734006734006734,0.915987835342674
1,waviness,0.003,uncertainty_only,0.24,0.006647883432370472,0.005004701712471691,0.9616,0.5348837209302325,20,23,1,581,0.0688,0.46511627906976744,0.9523809523809523,0.001718213058419244,0.7316990330056741
1,waviness,0.003,two_sided_straddle,0.24,0.00967847229403399,0.007175745662775493,0.9728,0.3023255813953488,30,13,4,578,0.0688,0.6976744186046512,0.8823529411764706,0.006872852233676976,0.8454007831854871
1,waviness,0.003,evidence_gated,0.24,0.010280208539253259,0.0075268134843223524,0.968,0.4186046511627907,25,18,2,580,0.0688,0.5813953488372093,0.9259259259259259,0.003436426116838488,0.7889794613601855
1,waviness,0.008,uncertainty_only,0.24,0.009786771548052502,0.007823022302142617,0.9408,0.7209302325581395,12,31,6,576,0.0688,0.27906976744186046,0.6666666666666666,0.010309278350515464,0.6343802445456725
1,waviness,0.008,two_sided_straddle,0.24,0.012661014905875867,0.009843946780294946,0.952,0.5581395348837209,19,24,6,576,0.0688,0.4418604651162791,0.76,0.010309278350515464,0.7157755933828818
1,waviness,0.008,evidence_gated,0.24,0.010280931431725841,0.007953014172103761,0.9472,0.5813953488372093,18,25,8,574,0.0688,0.4186046511627907,0.6923076923076923,0.013745704467353952,0.7024294733477184
1,local_defect,0.003,uncertainty_only,0.24,0.002836844802897203,0.002044635218860612,0.9968,0.0,7,0,2,616,0.0112,1.0,0.7777777777777778,0.003236245954692557,0.9983818770226538
1,local_defect,0.003,two_sided_straddle,0.24,0.0034776086686553027,0.002577331427732282,0.9968,0.0,7,0,2,616,0.0112,1.0,0.7777777777777778,0.003236245954692557,0.9983818770226538
1,local_defect,0.003,evidence_gated,0.24,0.0029491368883613157,0.0021500590053997117,0.9968,0.0,7,0,2,616,0.0112,1.0,0.7777777777777778,0.003236245954692557,0.9983818770226538
1,local_defect,0.008,uncertainty_only,0.24,0.007057705825299583,0.005729675278995178,0.9744,0.0,7,0,16,602,0.0112,1.0,0.30434782608695654,0.025889967637540454,0.9870550161812297
1,local_defect,0.008,two_sided_straddle,0.24,0.006716338810668753,0.0054818342031813785,0.9856,0.14285714285714285,6,1,8,610,0.0112,0.8571428571428571,0.42857142857142855,0.012944983818770227,0.9220989366620435
1,local_defect,0.008,evidence_gated,0.24,0.006258114557419806,0.004976214413899022,0.9872,0.14285714285714285,6,1,7,611,0.0112,0.8571428571428571,0.46153846153846156,0.011326860841423949,0.9229079981507166
1,mixed,0.003,uncertainty_only,0.24,0.003650190887853922,0.0028402487795230577,0.9904,0.20689655172413793,23,6,0,596,0.0464,0.7931034482758621,1.0,0.0,0.896551724137931
1,mixed,0.003,two_sided_straddle,0.24,0.007043996778915674,0.005180400278723561,0.9984,0.034482758620689655,28,1,0,596,0.0464,0.9655172413793104,1.0,0.0,0.9827586206896552
1,mixed,0.003,evidence_gated,0.24,0.004522379145750939,0.00349901121574986,0.9984,0.034482758620689655,28,1,0,596,0.0464,0.9655172413793104,1.0,0.0,0.9827586206896552
1,mixed,0.008,uncertainty_only,0.24,0.007647131219766013,0.005976235327716829,0.984,0.3103448275862069,20,9,1,595,0.0464,0.6896551724137931,0.9523809523809523,0.0016778523489932886,0.8439886600323999
1,mixed,0.008,two_sided_straddle,0.24,0.008802905721165873,0.006782130987966097,0.9904,0.10344827586206896,26,3,3,593,0.0464,0.896551724137931,0.896551724137931,0.0050335570469798654,0.9457590835454757
1,mixed,0.008,evidence_gated,0.24,0.007450856767996925,0.005896817801849805,0.9872,0.1724137931034483,24,5,3,593,0.0464,0.8275862068965517,0.8888888888888888,0.0050335570469798654,0.9112763249247859
2,smooth,0.003,uncertainty_only,0.24,0.002468741468922995,0.001922195242173693,0.9904,0.5555555555555556,4,5,1,615,0.0144,0.4444444444444444,0.8,0.0016233766233766235,0.7214105339105339
2,smooth,0.003,two_sided_straddle,0.24,0.002858126491800556,0.002286338029198513,0.9872,0.2222222222222222,7,2,6,610,0.0144,0.7777777777777778,0.5384615384615384,0.00974025974025974,0.884018759018759
2,smooth,0.003,evidence_gated,0.24,0.0025893287127119816,0.0019162824698107294,0.9904,0.1111111111111111,8,1,5,611,0.0144,0.8888888888888888,0.6153846153846154,0.008116883116883116,0.9403860028860029
2,smooth,0.008,uncertainty_only,0.24,0.006282300454730723,0.005094084116349709,0.9696,0.2222222222222222,7,2,17,599,0.0144,0.7777777777777778,0.2916666666666667,0.027597402597402596,0.8750901875901875
2,smooth,0.008,two_sided_straddle,0.24,0.006130976832651623,0.004692511246070863,0.9856,0.1111111111111111,8,1,8,608,0.0144,0.8888888888888888,0.5,0.012987012987012988,0.9379509379509379
2,smooth,0.008,evidence_gated,0.24,0.0061229605907084286,0.0050007249800374425,0.984,0.7777777777777778,2,7,3,613,0.0144,0.2222222222222222,0.4,0.00487012987012987,0.6086760461760461
2,waviness,0.003,uncertainty_only,0.24,0.006805581602564015,0.005166916982310107,0.9424,0.6296296296296297,20,34,2,569,0.0864,0.37037037037037035,0.9090909090909091,0.0035026269702276708,0.6834338717000714
2,waviness,0.003,two_sided_straddle,0.24,0.012673987562019201,0.009003547702896849,0.9504,0.5370370370370371,25,29,2,569,0.0864,0.46296296296296297,0.9259259259259259,0.0035026269702276708,0.7297301679963677
2,waviness,0.003,evidence_gated,0.24,0.010319382556827322,0.007513929356278444,0.9504,0.5370370370370371,25,29,2,569,0.0864,0.46296296296296297,0.9259259259259259,0.0035026269702276708,0.7297301679963677
2,waviness,0.008,uncertainty_only,0.24,0.010482225660879353,0.008359056110609714,0.9312,0.7592592592592593,13,41,2,569,0.0864,0.24074074074074073,0.8666666666666667,0.0035026269702276708,0.6186190568852565
2,waviness,0.008,two_sided_straddle,0.24,0.012556893245402195,0.009489496224827585,0.9392,0.6296296296296297,20,34,4,567,0.0864,0.37037037037037035,0.8333333333333334,0.0070052539404553416,0.6816825582149575
2,waviness,0.008,evidence_gated,0.24,0.01206255948886,0.009396375226307749,0.9376,0.6296296296296297,20,34,5,566,0.0864,0.37037037037037035,0.8,0.008756567425569177,0.6808069014724005
2,local_defect,0.003,uncertainty_only,0.24,0.004266141683081004,0.0021630482093953534,0.9888,0.75,2,6,1,616,0.0128,0.25,0.6666666666666666,0.0016207455429497568,0.6241896272285251
2,local_defect,0.003,two_sided_straddle,0.24,0.003471630247215922,0.002487302242241879,0.9984,0.0,8,0,1,616,0.0128,1.0,0.8888888888888888,0.0016207455429497568,0.9991896272285251
2,local_defect,0.003,evidence_gated,0.24,0.0034958149978578513,0.0024027107845395828,0.9984,0.0,8,0,1,616,0.0128,1.0,0.8888888888888888,0.0016207455429497568,0.9991896272285251
